scenario_name,scenario_var,model_ver,Code,Long.Name,survival
porpoise predation,0_8,7,SAF,Strait of Georgia salmonids,0.19597170001379116
porpoise predation,0_8,7,SAL,Other salmonids,0.5681012262234423
porpoise predation,0_8,8,CDS,Chinook Duwamish Subyearling,0.2792457630093059
porpoise predation,0_8,8,CHC,Chinook Hood Canal Subyearling,4.130307372869535e-4
porpoise predation,0_8,8,CHS,Chinook Hatch Subyearling,0.2797889627011072
porpoise predation,0_8,8,CHY,Chinook Hatch Yearling,0.30678704438109183
porpoise predation,0_8,8,CKS,Chinook other Subyearling,0.35085498285593947
porpoise predation,0_8,8,CMF,Chum Fall Subyearling,0.47161042426481586
porpoise predation,0_8,8,CMH,Chum Hood Canal summer run Subyearling,0.4840271137992721
porpoise predation,0_8,8,CMS,Chum Hatch Subyearling,0.7108519553886196
porpoise predation,0_8,8,CNS,Chinook Nisqually Subyearling,1.0349411379031508
porpoise predation,0_8,8,CNY,Chinook Nisqually Yearling,0.07764639642418558
porpoise predation,0_8,8,COD,Coho Deep South Yearling,0.17421425174670652
porpoise predation,0_8,8,COH,Coho Hatch Yearling,0.25041480439601393
porpoise predation,0_8,8,COS,Coho Skagit Yearling,0.47154667948708834
porpoise predation,0_8,8,COY,Coho other Yearling,0.6466746554902578
porpoise predation,0_8,8,CSN,Chinook Snohomish Subyearling,0.12000990157342538
porpoise predation,0_8,8,CSS,Chinook Skagit Subyearling,0.021043057556949067
porpoise predation,0_8,8,CSY,Chinook Skagit Yearling,0.23921920821849804
porpoise predation,0_8,8,CYE,Chinook other Yearling,0.3222586402730936
porpoise predation,0_8,8,PIS,Pink Salmon Subyearling,0.8052959188142319
porpoise predation,0_8,8,SAF,Strait of Georgia salmonids,0.19400094862187145
porpoise predation,0_8,8,SAL,Other salmonids,0.727593934397266
porpoise predation,1_2,1,CDS,Chinook Duwamish Subyearling,0.1793197746176188
porpoise predation,1_2,1,CHC,Chinook Hood Canal Subyearling,9.671784637895212e-5
porpoise predation,1_2,1,CHS,Chinook Hatch Subyearling,0.23119217561136765
porpoise predation,1_2,1,CHY,Chinook Hatch Yearling,0.22936868722157044
porpoise predation,1_2,1,CKS,Chinook other Subyearling,0.25408782778645395
porpoise predation,1_2,1,CMF,Chum Fall Subyearling,0.7145222877975014
porpoise predation,1_2,1,CMH,Chum Hood Canal summer run Subyearling,0.6041435618104376
porpoise predation,1_2,1,CMS,Chum Hatch Subyearling,0.7304542855120996
porpoise predation,1_2,1,CNS,Chinook Nisqually Subyearling,1.8530386814347284e-5
porpoise predation,1_2,1,CNY,Chinook Nisqually Yearling,0.06267807666439222
porpoise predation,1_2,1,COD,Coho Deep South Yearling,0.18561276569708274
porpoise predation,1_2,1,COH,Coho Hatch Yearling,0.24423024182394706
porpoise predation,1_2,1,COS,Coho Skagit Yearling,0.5046815932985731
porpoise predation,1_2,1,COY,Coho other Yearling,0.6519907872742251
porpoise predation,1_2,1,CSN,Chinook Snohomish Subyearling,0.09082459264184717
porpoise predation,1_2,1,CSS,Chinook Skagit Subyearling,0.006678593051779721
porpoise predation,1_2,1,CSY,Chinook Skagit Yearling,0.15352262601385883
porpoise predation,1_2,1,CYE,Chinook other Yearling,0.20850412714144123
porpoise predation,1_2,1,PIS,Pink Salmon Subyearling,0.7855485611669727
porpoise predation,1_2,1,SAF,Strait of Georgia salmonids,0.18478242894715238
porpoise predation,1_2,1,SAL,Other salmonids,0.635414595331928
porpoise predation,1_2,2,CDS,Chinook Duwamish Subyearling,0.09550969354034104
porpoise predation,1_2,2,CHC,Chinook Hood Canal Subyearling,6.3694163401741906e-6
porpoise predation,1_2,2,CHS,Chinook Hatch Subyearling,0.22998176029123787
porpoise predation,1_2,2,CHY,Chinook Hatch Yearling,0.18949621595613253
porpoise predation,1_2,2,CKS,Chinook other Subyearling,0.22036700516463487
porpoise predation,1_2,2,CMF,Chum Fall Subyearling,0.577403692531805
porpoise predation,1_2,2,CMH,Chum Hood Canal summer run Subyearling,0.5543696229996595
porpoise predation,1_2,2,CMS,Chum Hatch Subyearling,0.7213792839435029
porpoise predation,1_2,2,CNS,Chinook Nisqually Subyearling,0.11260301432925819
porpoise predation,1_2,2,CNY,Chinook Nisqually Yearling,0.033232109117296994
porpoise predation,1_2,2,COD,Coho Deep South Yearling,0.19642582394544686
porpoise predation,1_2,2,COH,Coho Hatch Yearling,0.23253706873235647
porpoise predation,1_2,2,COS,Coho Skagit Yearling,0.5295114567063539
porpoise predation,1_2,2,COY,Coho other Yearling,0.6561663696633364
porpoise predation,1_2,2,CSN,Chinook Snohomish Subyearling,0.07804512237509302
porpoise predation,1_2,2,CSS,Chinook Skagit Subyearling,0.005097546383468115
porpoise predation,1_2,2,CSY,Chinook Skagit Yearling,0.10910895462309161
porpoise predation,1_2,2,CYE,Chinook other Yearling,0.19233949828763514
porpoise predation,1_2,2,PIS,Pink Salmon Subyearling,0.8053364755551556
porpoise predation,1_2,2,SAF,Strait of Georgia salmonids,0.19391337184890797
porpoise predation,1_2,2,SAL,Other salmonids,0.6189974778065783
porpoise predation,1_2,3,CDS,Chinook Duwamish Subyearling,0.20215686238892702
porpoise predation,1_2,3,CHC,Chinook Hood Canal Subyearling,1.3416765194986226e-4
porpoise predation,1_2,3,CHS,Chinook Hatch Subyearling,0.24683536459124653
porpoise predation,1_2,3,CHY,Chinook Hatch Yearling,0.2402648816383998
porpoise predation,1_2,3,CKS,Chinook other Subyearling,0.25515487989239977
porpoise predation,1_2,3,CMF,Chum Fall Subyearling,0.4663075591742482
porpoise predation,1_2,3,CMH,Chum Hood Canal summer run Subyearling,0.49931607047639337
porpoise predation,1_2,3,CMS,Chum Hatch Subyearling,0.7107583470958494
porpoise predation,1_2,3,CNS,Chinook Nisqually Subyearling,0.29986027699187084
porpoise predation,1_2,3,CNY,Chinook Nisqually Yearling,0.07656601161507341
porpoise predation,1_2,3,COD,Coho Deep South Yearling,0.19374340330304607
porpoise predation,1_2,3,COH,Coho Hatch Yearling,0.256117283122123
porpoise predation,1_2,3,COS,Coho Skagit Yearling,0.4435301366296207
porpoise predation,1_2,3,COY,Coho other Yearling,0.6540323295190161
porpoise predation,1_2,3,CSN,Chinook Snohomish Subyearling,0.0762947732315377
porpoise predation,1_2,3,CSS,Chinook Skagit Subyearling,0.0071465551102774015
porpoise predation,1_2,3,CSY,Chinook Skagit Yearling,0.1451247130168417
porpoise predation,1_2,3,CYE,Chinook other Yearling,0.20970898921089892
porpoise predation,1_2,3,PIS,Pink Salmon Subyearling,0.8001270164823467
porpoise predation,1_2,3,SAF,Strait of Georgia salmonids,0.1827071635630757
porpoise predation,1_2,3,SAL,Other salmonids,0.6256148690823403
porpoise predation,1_2,4,CDS,Chinook Duwamish Subyearling,0.19566302300146776
porpoise predation,1_2,4,CHC,Chinook Hood Canal Subyearling,9.613033347830862e-5
porpoise predation,1_2,4,CHS,Chinook Hatch Subyearling,0.2400979220164158
porpoise predation,1_2,4,CHY,Chinook Hatch Yearling,0.2386078297811742
porpoise predation,1_2,4,CKS,Chinook other Subyearling,0.25511938158390224
porpoise predation,1_2,4,CMF,Chum Fall Subyearling,0.46435869206970365
porpoise predation,1_2,4,CMH,Chum Hood Canal summer run Subyearling,0.4994930200297562
porpoise predation,1_2,4,CMS,Chum Hatch Subyearling,0.7105803769588729
porpoise predation,1_2,4,CNS,Chinook Nisqually Subyearling,0.2973816508616878
porpoise predation,1_2,4,CNY,Chinook Nisqually Yearling,0.07600788126530884
porpoise predation,1_2,4,COD,Coho Deep South Yearling,0.1951800706312432
porpoise predation,1_2,4,COH,Coho Hatch Yearling,0.2551329441847678
porpoise predation,1_2,4,COS,Coho Skagit Yearling,0.44737249793938616
porpoise predation,1_2,4,COY,Coho other Yearling,0.6541273218343744
porpoise predation,1_2,4,CSN,Chinook Snohomish Subyearling,0.07957863321323645
porpoise predation,1_2,4,CSS,Chinook Skagit Subyearling,0.007196664416879163
porpoise predation,1_2,4,CSY,Chinook Skagit Yearling,0.14434468431715844
porpoise predation,1_2,4,CYE,Chinook other Yearling,0.20956870035828565
porpoise predation,1_2,4,PIS,Pink Salmon Subyearling,0.8008790326231544
porpoise predation,1_2,4,SAF,Strait of Georgia salmonids,0.1820171335343469
porpoise predation,1_2,4,SAL,Other salmonids,0.6275159423001019
porpoise predation,1_2,5,CDS,Chinook Duwamish Subyearling,0.1905975428957689
porpoise predation,1_2,5,CHC,Chinook Hood Canal Subyearling,3.3132743636161e-4
porpoise predation,1_2,5,CHS,Chinook Hatch Subyearling,0.270765604613925
porpoise predation,1_2,5,CHY,Chinook Hatch Yearling,0.29433794225483517
porpoise predation,1_2,5,CKS,Chinook other Subyearling,0.2791062712938192
porpoise predation,1_2,5,CMF,Chum Fall Subyearling,0.7325744652747674
porpoise predation,1_2,5,CMH,Chum Hood Canal summer run Subyearling,0.6039121674610346
porpoise predation,1_2,5,CMS,Chum Hatch Subyearling,0.7325390555374628
porpoise predation,1_2,5,CNS,Chinook Nisqually Subyearling,0.1467020006569389
porpoise predation,1_2,5,CNY,Chinook Nisqually Yearling,0.07427681642787799
porpoise predation,1_2,5,COD,Coho Deep South Yearling,0.19480396282554754
porpoise predation,1_2,5,COH,Coho Hatch Yearling,0.2489669540263685
porpoise predation,1_2,5,COS,Coho Skagit Yearling,0.4993847571705708
porpoise predation,1_2,5,COY,Coho other Yearling,0.6534231955014997
porpoise predation,1_2,5,CSN,Chinook Snohomish Subyearling,0.0931085637724349
porpoise predation,1_2,5,CSS,Chinook Skagit Subyearling,0.0068383535585898455
porpoise predation,1_2,5,CSY,Chinook Skagit Yearling,0.14416762545527884
porpoise predation,1_2,5,CYE,Chinook other Yearling,0.20776470546205592
porpoise predation,1_2,5,PIS,Pink Salmon Subyearling,0.7879070121264609
porpoise predation,1_2,5,SAF,Strait of Georgia salmonids,0.19027239923095907
porpoise predation,1_2,5,SAL,Other salmonids,0.6374978831143919
porpoise predation,1_2,6,CDS,Chinook Duwamish Subyearling,0.16151070099582043
porpoise predation,1_2,6,CHC,Chinook Hood Canal Subyearling,2.1388950497764356e-4
porpoise predation,1_2,6,CHS,Chinook Hatch Subyearling,0.27328935887115535
porpoise predation,1_2,6,CHY,Chinook Hatch Yearling,0.30431960097078053
porpoise predation,1_2,6,CKS,Chinook other Subyearling,0.31002383534266004
porpoise predation,1_2,6,CMF,Chum Fall Subyearling,0.732258209484047
porpoise predation,1_2,6,CMH,Chum Hood Canal summer run Subyearling,0.6044383666852123
porpoise predation,1_2,6,CMS,Chum Hatch Subyearling,0.7324945915403018
porpoise predation,1_2,6,CNS,Chinook Nisqually Subyearling,0.12196332863727555
porpoise predation,1_2,6,CNY,Chinook Nisqually Yearling,0.06652768006575598
porpoise predation,1_2,6,COD,Coho Deep South Yearling,0.1966357627313584
porpoise predation,1_2,6,COH,Coho Hatch Yearling,0.24925873584359312
porpoise predation,1_2,6,COS,Coho Skagit Yearling,0.47963960240973547
porpoise predation,1_2,6,COY,Coho other Yearling,0.6482311601751161
porpoise predation,1_2,6,CSN,Chinook Snohomish Subyearling,0.09198912574966132
porpoise predation,1_2,6,CSS,Chinook Skagit Subyearling,0.011870171841373884
porpoise predation,1_2,6,CSY,Chinook Skagit Yearling,0.1923178487129709
porpoise predation,1_2,6,CYE,Chinook other Yearling,0.30146069220467814
porpoise predation,1_2,6,PIS,Pink Salmon Subyearling,0.7673611508972463
porpoise predation,1_2,6,SAF,Strait of Georgia salmonids,0.19085552801742098
porpoise predation,1_2,6,SAL,Other salmonids,0.7051781288176711
porpoise predation,1_2,7,CDS,Chinook Duwamish Subyearling,0.12535159051216824
porpoise predation,1_2,7,CHC,Chinook Hood Canal Subyearling,1.6202255891445696e-5
porpoise predation,1_2,7,CHS,Chinook Hatch Subyearling,0.22811452610423377
porpoise predation,1_2,7,CHY,Chinook Hatch Yearling,0.2183712812660104
porpoise predation,1_2,7,CKS,Chinook other Subyearling,0.23933059111751037
porpoise predation,1_2,7,CMF,Chum Fall Subyearling,0.5435400831581405
porpoise predation,1_2,7,CMH,Chum Hood Canal summer run Subyearling,0.49450780644415127
porpoise predation,1_2,7,CMS,Chum Hatch Subyearling,0.7172811339895839
porpoise predation,1_2,7,CNS,Chinook Nisqually Subyearling,0.13375252545766864
porpoise predation,1_2,7,CNY,Chinook Nisqually Yearling,0.09987896354424947
porpoise predation,1_2,7,COD,Coho Deep South Yearling,0.2138102944551077
porpoise predation,1_2,7,COH,Coho Hatch Yearling,0.26982150979257596
porpoise predation,1_2,7,COS,Coho Skagit Yearling,0.5170748457273369
porpoise predation,1_2,7,COY,Coho other Yearling,0.6547402313182829
porpoise predation,1_2,7,CSN,Chinook Snohomish Subyearling,0.0408172229628403
porpoise predation,1_2,7,CSS,Chinook Skagit Subyearling,0.004627544541767158
porpoise predation,1_2,7,CSY,Chinook Skagit Yearling,0.11374767868177925
porpoise predation,1_2,7,CYE,Chinook other Yearling,0.18718026044979233
porpoise predation,1_2,7,PIS,Pink Salmon Subyearling,0.790236207189404
porpoise predation,1_2,7,SAF,Strait of Georgia salmonids,0.19599033092465126
porpoise predation,1_2,7,SAL,Other salmonids,0.5658350024426426
porpoise predation,1_2,8,CDS,Chinook Duwamish Subyearling,0.269124066476435
porpoise predation,1_2,8,CHC,Chinook Hood Canal Subyearling,3.686422696064349e-4
porpoise predation,1_2,8,CHS,Chinook Hatch Subyearling,0.27898045078683104
porpoise predation,1_2,8,CHY,Chinook Hatch Yearling,0.30514234214863883
porpoise predation,1_2,8,CKS,Chinook other Subyearling,0.34955488847082783
porpoise predation,1_2,8,CMF,Chum Fall Subyearling,0.4651928927758768
porpoise predation,1_2,8,CMH,Chum Hood Canal summer run Subyearling,0.48436115463698104
porpoise predation,1_2,8,CMS,Chum Hatch Subyearling,0.7101665488773388
porpoise predation,1_2,8,CNS,Chinook Nisqually Subyearling,0.9794988582109383
porpoise predation,1_2,8,CNY,Chinook Nisqually Yearling,0.07562566262757177
porpoise predation,1_2,8,COD,Coho Deep South Yearling,0.1736251820661362
porpoise predation,1_2,8,COH,Coho Hatch Yearling,0.25697076630802007
porpoise predation,1_2,8,COS,Coho Skagit Yearling,0.4715261282154901
porpoise predation,1_2,8,COY,Coho other Yearling,0.6466837190106612
porpoise predation,1_2,8,CSN,Chinook Snohomish Subyearling,0.11941569381816476
porpoise predation,1_2,8,CSS,Chinook Skagit Subyearling,0.020857150360990846
porpoise predation,1_2,8,CSY,Chinook Skagit Yearling,0.23751486868193283
porpoise predation,1_2,8,CYE,Chinook other Yearling,0.3208044631107047
porpoise predation,1_2,8,PIS,Pink Salmon Subyearling,0.8036759259456935
porpoise predation,1_2,8,SAF,Strait of Georgia salmonids,0.19363945740538963
porpoise predation,1_2,8,SAL,Other salmonids,0.7268181298345321
salmon competition,0_8,1,CDS,Chinook Duwamish Subyearling,0.19371353215921328
salmon competition,0_8,1,CHC,Chinook Hood Canal Subyearling,7.152581380678848e-5
salmon competition,0_8,1,CHS,Chinook Hatch Subyearling,0.23353374582457173
salmon competition,0_8,1,CHY,Chinook Hatch Yearling,0.2223416820615552
salmon competition,0_8,1,CKS,Chinook other Subyearling,0.25352849735328153
salmon competition,0_8,1,CMF,Chum Fall Subyearling,0.7144380802919494
salmon competition,0_8,1,CMH,Chum Hood Canal summer run Subyearling,0.5994323210237756
salmon competition,0_8,1,CMS,Chum Hatch Subyearling,0.7304523374300993
salmon competition,0_8,1,CNS,Chinook Nisqually Subyearling,0.2048381176366797
salmon competition,0_8,1,CNY,Chinook Nisqually Yearling,0.07816802581302507
salmon competition,0_8,1,COD,Coho Deep South Yearling,0.18880328263946056
salmon competition,0_8,1,COH,Coho Hatch Yearling,0.25589710404907656
salmon competition,0_8,1,COS,Coho Skagit Yearling,0.504425006949258
salmon competition,0_8,1,COY,Coho other Yearling,0.6527297634860355
salmon competition,0_8,1,CSN,Chinook Snohomish Subyearling,0.08347681756840294
salmon competition,0_8,1,CSS,Chinook Skagit Subyearling,0.0038844782424739157
salmon competition,0_8,1,CSY,Chinook Skagit Yearling,0.15137661434100164
salmon competition,0_8,1,CYE,Chinook other Yearling,0.21314011316422826
salmon competition,0_8,1,PIS,Pink Salmon Subyearling,0.7866107278708311
salmon competition,0_8,1,SAF,Strait of Georgia salmonids,0.18491002629479483
salmon competition,0_8,1,SAL,Other salmonids,0.6361610565700283
salmon competition,0_8,2,CDS,Chinook Duwamish Subyearling,0.09812067933964665
salmon competition,0_8,2,CHC,Chinook Hood Canal Subyearling,5.923646733923479e-6
salmon competition,0_8,2,CHS,Chinook Hatch Subyearling,0.23088501732854758
salmon competition,0_8,2,CHY,Chinook Hatch Yearling,0.19173506580810146
salmon competition,0_8,2,CKS,Chinook other Subyearling,0.2224663657906569
salmon competition,0_8,2,CMF,Chum Fall Subyearling,0.5777333100037958
salmon competition,0_8,2,CMH,Chum Hood Canal summer run Subyearling,0.5562839987470728
salmon competition,0_8,2,CMS,Chum Hatch Subyearling,0.72113285542907
salmon competition,0_8,2,CNS,Chinook Nisqually Subyearling,0.11805194888235851
salmon competition,0_8,2,CNY,Chinook Nisqually Yearling,0.03218905642362589
salmon competition,0_8,2,COD,Coho Deep South Yearling,0.19662702848694627
salmon competition,0_8,2,COH,Coho Hatch Yearling,0.26058378531674165
salmon competition,0_8,2,COS,Coho Skagit Yearling,0.5421169367958139
salmon competition,0_8,2,COY,Coho other Yearling,0.6561211790156655
salmon competition,0_8,2,CSN,Chinook Snohomish Subyearling,0.07881293855216209
salmon competition,0_8,2,CSS,Chinook Skagit Subyearling,0.0050292862764107545
salmon competition,0_8,2,CSY,Chinook Skagit Yearling,0.11220665626630948
salmon competition,0_8,2,CYE,Chinook other Yearling,0.19403665568684036
salmon competition,0_8,2,PIS,Pink Salmon Subyearling,0.8032837894793867
salmon competition,0_8,2,SAF,Strait of Georgia salmonids,0.19331177497854962
salmon competition,0_8,2,SAL,Other salmonids,0.6207081136671836
salmon competition,0_8,3,CDS,Chinook Duwamish Subyearling,0.21110107636684086
salmon competition,0_8,3,CHC,Chinook Hood Canal Subyearling,2.983113009308245e-4
salmon competition,0_8,3,CHS,Chinook Hatch Subyearling,0.27628164370854974
salmon competition,0_8,3,CHY,Chinook Hatch Yearling,0.3283509046623132
salmon competition,0_8,3,CKS,Chinook other Subyearling,0.328537651404163
salmon competition,0_8,3,CMF,Chum Fall Subyearling,0.4776234063982507
salmon competition,0_8,3,CMH,Chum Hood Canal summer run Subyearling,0.5044803180426043
salmon competition,0_8,3,CMS,Chum Hatch Subyearling,0.7118107625625302
salmon competition,0_8,3,CNS,Chinook Nisqually Subyearling,0.585352764439761
salmon competition,0_8,3,CNY,Chinook Nisqually Yearling,0.07189057022286506
salmon competition,0_8,3,COD,Coho Deep South Yearling,0.18246674259074344
salmon competition,0_8,3,COH,Coho Hatch Yearling,0.26319625431133614
salmon competition,0_8,3,COS,Coho Skagit Yearling,0.4431060320667852
salmon competition,0_8,3,COY,Coho other Yearling,0.6503246737495314
salmon competition,0_8,3,CSN,Chinook Snohomish Subyearling,0.0923330896039555
salmon competition,0_8,3,CSS,Chinook Skagit Subyearling,0.007068892195952665
